geonameid,name,asciiname,name_en,name_es,name_fr,name_it,name_ru,lat,lon,elevation,timezone,feature_code,is_capital,iso_a2,iso_a3,country_name,admin1_code,admin1_name,population,metro_population,pop_growth_10yr,annual_mean_temp,max_temp_warmest_month,min_temp_coldest_month,temp_annual_range,annual_precipitation,sunshine_hours_yr,mean_wind_speed,pm25,pm10,gdp_per_capita_ppp,hdi,internet_pct,life_expectancy,urban_pct,agri_pct_gdp,industry_pct_gdp,services_pct_gdp,literacy_rate,gini,co2_per_capita,hospital_beds_per_1k
2657970,Winterthur,Winterthur,Winterthur,Winterthur,Winterthour,Winterthur,Винтертур,47.50564,8.72413,441.0,Europe/Zurich,PPLA2,no,CH,CHE,Switzerland,ZH,Zurich,111840,,,,,,,,,,,,96497.6948,0.962,,,85.4615,0.6287,24.7247,,,,,4.38
3871336,Santiago,Santiago,Santiago,Santiago de Chile,Santiago,Santiago del Cile,Сантьяго,-33.45694,-70.64827,556.0,America/Santiago,PPLC,national,CL,CHL,Chile,12,Santiago Metropolitan,4837295,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3875024,Puente Alto,Puente Alto,Puente Alto,Puente Alto,Puente Alto,Puente Alto,Пуэнте-Альто,-33.61169,-70.57577,700.0,America/Santiago,PPLA2,no,CL,CHL,Chile,12,Santiago Metropolitan,568106,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3899539,Antofagasta,Antofagasta,Antofagasta,Antofagasta,Antofagasta,Antofagasta,Антофагаста,-23.65094,-70.39752,276.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,03,Antofagasta,401096,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3868626,Valparaíso,Valparaiso,Valparaíso,Valparaíso,Valparaiso,Valparaíso,Вальпараисо,-33.036,-71.62963,15.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,01,Valparaíso,282448,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3874960,Puerto Montt,Puerto Montt,Port Montt,Puerto Montt,Puerto Montt,Puerto Montt,Пуэрто-Монт,-41.4693,-72.94237,11.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,14,Los Lagos Region,245902,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3899361,Arica,Arica,Arica,Arica,Arica,Arica,Арика,-18.47552,-70.30058,80.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,16,Arica y Parinacota Region,241653,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3870011,Temuco,Temuco,Temuco,Temuco,Temuco,Temuco,Темуко,-38.73628,-72.59738,104.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,04,Araucanía,238129,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3893894,Concepción,Concepcion,Concepción,Concepción,Concepción,Concepción,Консепсьон,-36.82699,-73.04977,36.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,06,Biobío,223574,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3873775,Rancagua,Rancagua,Rancagua,Rancagua,Rancagua,Rancagua,Ранкагуа,-34.1691,-70.74053,520.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,08,O'Higgins Region,212695,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3887127,Iquique,Iquique,Iquique,Iquique,Iquique,Iquique,Икике,-20.21326,-70.15027,15.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,15,Tarapacá,199587,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3870294,Talca,Talca,Talca,Talca,Talca,Talca,Талька,-35.4232,-71.64974,112.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,11,Maule Region,197479,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3897347,Calama,Calama,Calama,Calama,Calama,Calama,Калама,-22.45667,-68.92371,2275.0,America/Santiago,PPLA2,no,CL,CHL,Chile,03,Antofagasta,166334,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3884373,La Serena,La Serena,La Serena,La Serena,La Serena,La Serena,Ла-Серена,-29.90591,-71.25014,30.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,07,Coquimbo Region,154521,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3895088,Chillán,Chillan,Chillán,Chillán,Chillán,Chillán,Chillán,-36.60664,-72.10344,132.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,18,Ñuble,150396,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3894242,Colina,Colina,Colina,Colina,Colina,Colina,Колина,-33.20443,-70.67474,599.0,America/Santiago,PPLA2,no,CL,CHL,Chile,12,Santiago Metropolitan,146207,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3877949,Osorno,Osorno,Osorno,Osorno,Osorno,Osorno,Osorno,-40.57395,-73.13348,37.0,America/Santiago,PPLA2,no,CL,CHL,Chile,14,Los Lagos Region,135773,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3868707,Valdivia,Valdivia,Valdivia,Valdivia,Valdivia,Valdivia,Вальдивия,-39.81422,-73.24589,17.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,17,Los Ríos Region,133419,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
11947989,Villa Mercedes,Villa Mercedes,Villa Mercedes,Villa Mercedes,Villa Mercedes,Villa Mercedes,Villa Mercedes,-37.40421,-71.97949,342.0,America/Santiago,PPL,no,CL,CHL,Chile,06,Biobío,131936,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3874096,Quilpué,Quilpue,Quilpué,Quilpué,Quilpué,Quilpué,Кильпуэ,-33.04752,-71.44249,113.0,America/Santiago,PPLA2,no,CL,CHL,Chile,01,Valparaíso,130263,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3893656,Copiapó,Copiapo,Copiapó,Copiapó,Copiapó,Copiapó,Копьяпо,-27.36737,-70.33219,381.0,America/Santiago,PPLA,admin1,CL,CHL,Chile,05,Atacama,129280,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3882428,Los Ángeles,Los Angeles,Los Ángeles,Los Ángeles,Los Ángeles,Los Ángeles,Лос-Анджелес,-37.46973,-72.35366,141.0,America/Santiago,PPLA2,no,CL,CHL,Chile,06,Biobío,125430,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3874787,Punta Arenas,Punta Arenas,Punta Arenas,Punta Arenas,Punta Arenas,Punta Arenas,Пунта Аренас,-53.16282,-70.90922,-9999.0,America/Punta_Arenas,PPLA,admin1,CL,CHL,Chile,10,Region of Magallanes,117430,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3893532,Coronel,Coronel,Coronel,Coronel,Coronel,Coronel,Коронель,-37.03386,-73.14019,11.0,America/Santiago,PPL,no,CL,CHL,Chile,06,Biobío,107759,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3892870,Curicó,Curico,Curicó,Curicó,Curicó,Curicó,Курико,-34.98279,-71.23943,217.0,America/Santiago,PPLA2,no,CL,CHL,Chile,11,Maule Region,102438,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
3885273,Lampa,Lampa,Lampa,Lampa,Lampa,Lampa,Lampa,-33.2863,-70.87561,498.0,America/Santiago,PPL,no,CL,CHL,Chile,12,Santiago Metropolitan,102234,,,,,,,,,,,,36181.1566,0.86,,,88.9951,3.9124,30.0858,,,,,1.94
1796236,Shanghai,Shanghai,Shanghai,Shanghai,Shanghai,Shanghai,Шанхай,31.22222,121.45806,12.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,23,Shanghai,24874500,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1816670,Beijing,Beijing,Beijing,Pekín,Pékin,Pechino,Пекин,39.9075,116.39723,49.0,Asia/Shanghai,PPLC,national,CN,CHN,China,22,Beijing,18960744,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1795565,Shenzhen,Shenzhen,Shenzhen,Shenzhen,Shenzhen,Shenzhen,Шэньчжэнь,22.54554,114.0683,4.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,17494398,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1809858,Guangzhou,Guangzhou,Guangzhou,Cantón,Canton,Canton,Гуанчжоу,23.11667,113.25,15.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,30,Guangdong,16096724,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1815286,Chengdu,Chengdu,Chengdu,Chengdú,Chengdu,Chengdu,Чэнду,30.66667,104.06667,499.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,32,Sichuan,13568357,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1792947,Tianjin,Tianjin,Tianjin,Tianjín,Tianjin,Tianjin,Тяньцзинь,39.14222,117.17667,11.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,28,Tianjin,11090314,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1791247,Wuhan,Wuhan,Wuhan,Wuhan,Wuhan,Wuhan,Ухань,30.58333,114.26667,20.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,12,Hubei,10392693,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1812545,Dongguan,Dongguan,Dongguan,Dongguan,Dongguan,Dongguan,Дунгуань,23.01797,113.74866,1.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,9644871,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1790630,Xi’an,Xi'an,Xi'an,Xi'an,Xi'an,Xi'an,Сиань,34.25833,108.92861,416.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,26,Shaanxi,9600000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1799962,Nanjing,Nanjing,Nanjing,Nankín,Nankin,Nanchino,Нанкин,32.06167,118.77778,22.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,04,Jiangsu,9314685,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1808926,Hangzhou,Hangzhou,Hangzhou,Hangzhou,Hangzhou,Hangzhou,Ханчжоу,30.29365,120.16142,12.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,02,Zhejiang,9236032,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1811103,Foshan,Foshan,Foshan,Foshan,Foshan,Foshan,Фошань,23.02677,113.13148,5.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,9042509,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1814906,Chongqing,Chongqing,Chongqing,Chongqing,Chongqing,Chongqing,Чунцин,29.56026,106.55771,289.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,33,Chongqing,7457599,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1797929,Qingdao,Qingdao,Qingdao,Qingdao,Qingdao,Qingdao,Циндао,36.06488,120.38042,16.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,25,Shandong,7172451,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
2034937,Shenyang,Shenyang,Shenyang,Shenyang,Shenyang,Shenyang,Шэньян,41.79222,123.43278,53.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,19,Liaoning,7050000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1886760,Suzhou,Suzhou,Suzhou,Suzhou,Suzhou,Suzhou,Сучжоу,31.30408,120.59538,10.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,04,Jiangsu,6715559,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
2037013,Harbin,Harbin,Harbin,Harbin,Harbin,Harbin,Харбин,45.75,126.65,140.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,08,Heilongjiang,5242897,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1808722,Hefei,Hefei,Hefei,Hefei,Hefei,Hefei,Хэфэй,31.86389,117.28083,24.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,01,Anhui,5050000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1814087,Dalian,Dalian,Dalian,Dalian,Dalian,Dalian,Далянь,38.91222,121.60222,33.0,Asia/Shanghai,PPL,no,CN,CHN,China,19,Liaoning,4913879,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
2038180,Changchun,Changchun,Changchun,Changchun,Changchun,Changchun,Чанчунь,43.88,125.32278,206.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,05,Jilin,4714996,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1790645,Xiamen,Xiamen,Xiamen,Xiamen,Xiamen,Xiamen,Сямэнь,24.47979,118.08187,12.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,07,Fujian,4617251,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
13308620,Bao'an,Bao'an,Bao'an,Bao'an,Bao'an,Bao'an,Bao'an,22.55213,113.88288,-9999.0,Asia/Shanghai,PPLA3,no,CN,CHN,China,30,Guangdong,4476554,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1790923,Wuxi,Wuxi,Wuxi,Wuxi,Wuxi,Wuxi,Уси,31.56887,120.28857,10.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,04,Jiangsu,4396835,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1805753,Jinan,Jinan,Jinan,Jinan,Jinan,Jinan,Цзинань,36.66833,116.99722,32.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,25,Shandong,4335989,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1793511,Taiyuan,Taiyuan,Taiyuan,Taiyuan,Taiyuan,Taiyuan,Тайюань,37.86944,112.56028,795.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,24,Shanxi,4303673,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1784658,Zhengzhou,Zhengzhou,Zhengzhou,Zhengzhou,Zhengzhou,Zhengzhou,Чжэнчжоу,34.75778,113.64861,104.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,09,Henan,4253913,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1795270,Shijiazhuang,Shijiazhuang,Shijiazhuang,Shijiazhuang,Shijiazhuang,Shijiazhuang,Шицзячжуан,38.04139,114.47861,77.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,10,Hebei,3938513,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1804651,Kunming,Kunming,Kunming,Kunming,Kunming,Kunming,Куньмин,25.03889,102.71833,1895.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,29,Yunnan,3855346,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
6986104,Zhongshan,Zhongshan,Zhongshan,Zhongshan,Zhongshan,Zhongshan,Чжуншань,22.52306,113.37912,9.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,3841873,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1799869,Nanning,Nanning,Nanning,Nanning,Nanning,Nanning,Наньнин,22.81667,108.31667,91.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,16,Guangxi,3839800,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1795940,Shantou,Shantou,Shantou,Shantou,Shantou,Shantou,Шаньтоу,23.35489,116.67876,3.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,3838900,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1810821,Fuzhou,Fuzhou,Fuzhou,Fuzhou,Fuzhou,Fuzhou,Фучжоу,26.06139,119.30611,14.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,07,Fujian,3740000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1799397,Ningbo,Ningbo,Ningbo,Ningbó,Ningbo,Ningbo,Нинбо,29.87819,121.54945,15.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,02,Zhejiang,3731203,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1798425,Puyang,Puyang,Pujiang,Pujiang,Pujiang,Pujiang,Pujiang,29.45679,119.88872,76.0,Asia/Shanghai,PPLA3,no,CN,CHN,China,02,Zhejiang,3590000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1794903,Shiyan,Shiyan,Shiyan,Shiyan,Shiyan,Shiyan,Шиянь,32.6475,110.77806,247.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,12,Hubei,3460000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1793346,Tangshan,Tangshan,Tangshan,Tangshan,Tangshan,Tangshan,Таншань,39.64381,118.18319,7.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,10,Hebei,3372102,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
13512505,Lüliang,Lueliang,Lüliang,Lüliang,Lüliang,Lüliang,Lüliang,37.5192,111.14436,959.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,24,Shanxi,3346500,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1815456,Changzhou,Changzhou,Changzhou,Changzhou,Changzhou,Changzhou,Чанчжоу,31.77359,119.95401,9.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,04,Jiangsu,3290918,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1785286,Zibo,Zibo,Zibo,Zibo,Zibo,Zibo,Цзыбо,36.79056,118.06333,51.0,Asia/Shanghai,PPL,no,CN,CHN,China,25,Shandong,3129228,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1815577,Changsha,Changsha,Changsha,Changsha,Changsha,Changsha,Чанша,28.19874,112.97087,67.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,11,Hunan,3093980,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1809461,Guiyang,Guiyang,Guiyang,Guiyang,Guiyang,Guiyang,Гуйян,26.58333,106.71667,1087.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,18,Guizhou,3037159,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1529102,Ürümqi,UEruemqi,Ürümqi,Ürümqi,Ürümqi,Ürümqi,Урумчи,43.80096,87.60046,862.0,Asia/Urumqi,PPLA,admin1,CN,CHN,China,13,Xinjiang,3029372,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1804430,Lanzhou,Lanzhou,Lanzhou,Lanzhou,Lanzhou,Lanzhou,Ланьчжоу,36.05701,103.83987,1521.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,15,Gansu,3000000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1806776,Huizhou,Huizhou,Huizhou,Huizhou,Huizhou,Huizhou,Хуэйчжоу,23.11147,114.41523,25.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,2900113,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1809078,Haikou,Haikou,Haikou,Haikou,Haikou,Haikou,Хайкоу,20.03421,110.34651,9.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,31,Hainan,2873358,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1803318,Linyi,Linyi,Linyi,Linyi,Linyi,Linyi,Линьи,35.06306,118.34278,69.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,25,Shandong,2743843,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1816971,Baoding,Baoding,Baoding,Báoding,Baoding,Prefettura di Baoding,Баодин,38.87288,115.46246,15.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,10,Hebei,2739887,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1791388,Wenzhou,Wenzhou,Wenzhou,Wenzhou,Wenzhou,Wenzhou,Вэньчжоу,27.99942,120.66682,10.0,Asia/Shanghai,PPLA3,no,CN,CHN,China,02,Zhejiang,2650000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1785725,Yunfu,Yunfu,Yunfu,Yunfu,Yunfu,Yunfu,Юньфу,22.92787,112.03809,67.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,2612800,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1797873,Huai'an,Huai'an,Huai'an,Huai'an,Huai'an,Huai'an,Хуайань,33.58861,119.01917,14.0,Asia/Shanghai,PPL,no,CN,CHN,China,04,Jiangsu,2494013,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1800163,Nanchang,Nanchang,Nanchang,Nanchang,Nanchang,Nanchang,Наньчан,28.68396,115.85306,20.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,03,Jiangxi,2357839,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
2036892,Hohhot,Hohhot,Hohhot,Hohhot,Hohhot,Hohhot,Хух-Хото,40.81056,111.65222,1051.0,Asia/Shanghai,PPLA,admin1,CN,CHN,China,20,Inner Mongolia,2350000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1795855,Shaoxing,Shaoxing,Shaoxing,Shaoxing,Shaoxing,Shaoxing,Шаосин,30.00237,120.57864,21.0,Asia/Shanghai,PPLA3,no,CN,CHN,China,02,Zhejiang,2300000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1799722,Nantong,Nantong,Nantong,Nantong,Nantong,Nantong,Наньтун,32.03028,120.87472,6.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,04,Jiangsu,2273326,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1787093,Yantai,Yantai,Yantai,Yantái,Yantai,Yantai,Яньтай,37.47649,121.44081,22.0,Asia/Shanghai,PPL,no,CN,CHN,China,25,Shandong,2227733,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1790437,Zhuhai,Zhuhai,Zhuhai,Zhuhai,Zhuhai,Zhuhai,Чжухай,22.27694,113.56778,35.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,2207090,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
2038432,Baotou,Baotou,Baotou,Baotou,Baotou,Baotou,Баотоу,40.6516,109.84389,1064.0,Asia/Shanghai,PPL,no,CN,CHN,China,20,Inner Mongolia,2150000,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
12359313,Qingyang,Qingyang,Qingyang,Qingyang,Qingyang,Qingyang,Qingyang,35.70976,107.64455,1427.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,15,Gansu,2125400,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1785623,Kunshan,Kunshan,Kunshan,Kunshan,Kunshan,Kunshan,Куньшань,31.37762,120.95431,10.0,Asia/Shanghai,PPLA3,no,CN,CHN,China,04,Jiangsu,2092496,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1791681,Weifang,Weifang,Weifang,Weifang,Weifang,Weifang,Вэйфан,36.71,119.10194,30.0,Asia/Shanghai,PPL,no,CN,CHN,China,25,Shandong,2044028,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1783621,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi,Zunyi,Цзуньи,27.68667,106.90722,867.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,18,Guizhou,2037775,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
10859300,Lianyungang,Lianyungang,Lianyungang,Lianyungang,Lianyungang,Lianyungang,Ляньюньган,34.59845,119.21556,1.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,04,Jiangsu,2001009,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1810638,Ganzhou,Ganzhou,Ganzhou,Ganzhou,Ganzhou,Ganzhou,Ганьчжоу,25.84664,114.9326,117.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,03,Jiangxi,1977253,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
8347664,Ordos,Ordos,Ordos,Ordos,Ordos,Ordos,Ордос,39.6086,109.78157,1310.0,Asia/Shanghai,PPL,no,CN,CHN,China,20,Inner Mongolia,1940653,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1797121,Jieyang,Jieyang,Jieyang,Jieyang,Jieyang,Jieyang,Цзеян,23.5418,116.36581,7.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,30,Guangdong,1899394,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
2036502,Jilin,Jilin,Jilin,Ciudad de Jilin,Jilin,Jilin,Цзилинь,43.84652,126.5608,188.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,05,Jilin,1895865,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
1800146,Nanchong,Nanchong,Nanchong,Nanchong,Nanchong,Nanchong,Наньчун,30.79508,106.08473,287.0,Asia/Shanghai,PPLA2,no,CN,CHN,China,32,Sichuan,1858875,,,,,,,,,,,,27104.8703,0.788,,,65.8947,6.776,36.4757,,96.74,,,5.63
